,Emotion,Sentence,Repetition,ActorID,Gender,Path,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
583,Happy,আমি জানতাম এমন কিছু হবে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-02-01-25.wav,26.054358,0.10737751,24.229027,26.420929,28.580292,4.351265,279.99396,241.15779,40.7102,41.882225,0.27640158,1.4928211,0.015090337,0.04251271,0.4585982,0.44350785,6.101879,5.3490233,6.248212,3.2129772,0.1439569,1.7509707,23.664827,0.9957615,9.707652,1.2023122,6.656847,2.0390527,0.11353845,146.35689,0.017142458,1.4753733,0.9392161,0.6715622,6.259401,0.6634704,0.8543849,25.134066,32.836433,0.7032687,490.06342,0.2723759,1323.6854,0.19145475,-114.2258,-0.8235162,1393.4738,0.12560183,1009.0563,0.33771342,-119.594604,-0.73379976,2681.8523,0.124312945,890.3199,0.5850155,-128.376,-0.6099937,-17.78778,-0.45756504,37.025566,0.28204462,0.0407967,0.8908451,-0.029171543,-0.6456675,0.31017378,0.96921223,46.849117,0.29350662,14.527334,0.91685516,7.7563024,2.4864779,-10.846713,-1.6225342,-3.3735735,12.922202,0.011891432,0.0050137234,0.00848378,1.9851118,1.0050251,0.4425,0.19954635,0.424,0.46761522,-31.77466
584,Sad,১২ টা বেজে গেছে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-01-01-25.wav,33.441463,0.15811284,29.768803,35.85829,37.18895,7.420147,124.158775,82.29277,3.93758,29.967377,1.4177765,1.8700739,0.015090165,0.024918113,2.5993516,2.5842614,28.879236,17.316807,52.030075,40.558895,1.1903439,2.0484161,15.084839,0.9073881,3.3670273,3.4500005,4.1719275,2.3634713,4.0472403,4.071462,0.022997065,1.3809376,1.3043528,1.0793647,7.4013634,0.79769415,8.529349,2.2911234,20.765038,0.6131804,645.3348,0.4415622,1188.5905,0.1285715,-136.50244,-0.6604843,1644.6902,0.17880493,919.8431,0.28226706,-124.36162,-0.7174883,2658.7693,0.15251322,767.21655,0.3320948,-126.21322,-0.6893703,-13.817305,-0.74115175,24.99819,0.4118898,0.049510248,1.6752325,-0.0121803535,-1.0345232,2.854167,1.0988035,27.190428,0.3966419,-2.5738535,-5.9887733,1.9484308,7.040163,-5.2612524,-3.8084426,-8.797592,19.217606,-0.009687312,0.0012489362,0.040823713,1.6528927,1.2658229,0.32,0.2997777,0.33499998,0.29533878,-13.825252
585,Sad,এ কেমন উপহার,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-03-03-25.wav,32.216293,0.19125499,27.544865,35.27835,36.874783,9.329918,5.381344,7.0316515,33.84957,0.0,1.0102304,1.8236601,0.014976697,0.016313598,2.3706608,2.355684,37.58068,26.944605,60.255466,32.12394,1.1645987,1.9503887,15.968493,0.95259947,2.6620846,3.718141,5.272249,1.828636,1.0521104,17.797071,0.017888157,1.1185452,1.3076022,0.842533,6.278908,0.7189512,0.8531192,14.292889,18.93862,0.5799964,528.3116,0.39205897,1373.2101,0.18697232,-153.97385,-0.5293047,1424.849,0.1696675,1154.2784,0.3996647,-140.21883,-0.6170623,2531.1829,0.09528286,767.917,0.30095807,-144.07402,-0.56123906,-10.86211,-0.4893111,22.195194,0.32898173,0.0338251,1.7800729,-0.022918606,-0.77027535,3.6738539,0.75192463,35.06463,0.27904266,-8.854271,-0.8945638,-0.47358477,-28.137466,-17.435278,-1.3030883,-6.982269,17.29107,-0.007826671,0.0059336284,0.021444123,2.006689,1.3651878,0.225,0.13811226,0.64,0.44951823,-16.44485
586,Surprise,১২ টা বেজে গেছে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-04-02-01-01-25.wav,31.813604,0.16154571,26.330177,33.600506,36.3258,9.995625,285.3235,204.8318,139.08043,129.46259,0.3437543,1.566085,0.014750617,0.016894095,0.9173069,0.9025563,12.368061,8.798601,14.791114,7.568212,0.2727235,1.8516145,13.692384,1.1259903,8.129918,0.8542643,9.526004,1.0507872,4.053734,2.898848,0.07931417,1.8792695,1.122473,0.80239415,7.440187,0.68885726,9.01527,0.8793218,25.71624,0.3628915,490.62708,0.43097353,1195.2107,0.1876818,-154.27211,-0.5154617,1498.8726,0.1346505,826.33887,0.37782675,-146.69972,-0.5406766,2630.604,0.12744278,795.0073,0.40062085,-149.03702,-0.5096921,-17.280748,-0.34782308,29.349876,0.30843043,0.023544462,2.512364,-0.015779926,-0.6951634,0.80006397,0.743756,32.72951,0.38381055,8.20588,1.1975297,14.618292,0.8520921,0.3888034,43.37802,-6.440365,14.879947,0.004290238,0.0021236688,0.041563787,2.3255816,0.88495576,0.3433333,0.09104333,0.5725,0.52289456,-28.430788
587,Surprise,এ কেমন উপহার,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-04-02-03-03-25.wav,29.188745,0.2579528,24.346254,27.585743,35.81163,11.465376,612.6228,460.24216,73.61515,30.934448,0.40436462,1.698178,0.01512952,0.021767907,0.846487,0.8313575,10.705752,10.5510845,16.25601,8.298629,0.31722465,2.0466068,17.322752,1.0575426,1.8201479,7.8890452,11.266529,1.0313013,1.0780649,17.087664,0.048819378,1.807679,1.5618762,0.9692461,5.62556,0.86216587,3.327058,4.2285686,21.81127,0.70541346,489.35916,0.37790614,1284.3818,0.15342264,-149.58961,-0.5531116,1440.1676,0.20640743,859.5565,0.28642672,-142.15662,-0.58605665,2588.0618,0.0933892,734.6051,0.3118911,-146.0751,-0.5313769,-15.042495,-0.53314453,27.284616,0.3537636,0.012496925,4.939415,-0.02964281,-0.47191188,0.9352027,0.92443603,38.797073,0.39477688,-0.7851523,-13.689602,11.181606,1.208893,-18.879654,-0.8213638,-9.98191,21.513329,-0.032155678,0.009627461,0.0297386,1.9108281,0.6472492,0.47,0.29,0.5075,0.30695072,-27.009438
588,Happy,১২ টা বেজে গেছে,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-01-03-25.wav,25.77852,0.12602292,25.276342,26.651022,27.557713,2.2813702,511.85333,653.20233,35.820538,30.351265,0.28342873,1.6454257,0.01587084,0.01710125,0.47921684,0.463346,5.9479303,3.4344323,8.633809,4.026819,0.19311562,1.7594571,22.519335,0.8554918,11.185438,0.77681416,10.674574,1.2236438,6.089797,2.309282,0.037048243,2.7411377,1.325241,0.9907439,6.044276,0.52892536,0.7922648,15.564733,36.819176,0.24519476,508.67532,0.30912778,1228.0099,0.13646725,-133.13986,-0.69049823,1515.8003,0.15518682,904.57184,0.3704886,-137.81378,-0.615009,2708.6467,0.097224884,930.0649,0.380029,-143.76495,-0.53265923,-21.621689,-0.36080995,37.597626,0.1928385,0.027480345,1.5442308,-0.031884562,-0.38612217,0.5112673,0.78340316,46.31537,0.20771044,13.981164,0.85285807,17.975874,0.99763405,-2.164301,-9.430497,-10.845158,21.694073,-0.016464975,0.002392495,0.023126636,1.758794,0.76335883,0.45333332,0.16996731,0.625,0.5403008,-29.514061
589,Angry,১২ টা বেজে গেছে,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-01-03-25.wav,30.197174,0.1885965,26.639933,31.51785,34.878677,8.238745,766.0327,732.38727,103.84919,83.485306,0.6434025,1.5308423,0.0028897538,0.02721196,1.4335132,1.4306234,25.747711,22.71045,30.372349,14.264641,0.6892438,1.733554,10.737943,1.9142408,2.894139,7.462639,-2.0665107,-7.033212,19.726324,1.3528072,0.052187573,2.0218816,1.614362,0.8240853,5.180572,1.245187,2.6408367,7.043392,20.513205,1.429258,467.2095,0.4653815,1192.8179,0.129214,-130.62003,-0.7239155,1495.5659,0.18880807,849.0404,0.30878833,-130.62595,-0.67158395,2530.9478,0.13124259,721.54034,0.3494345,-133.08646,-0.6357348,-15.578637,-0.51392126,26.66149,0.34436375,0.0741178,0.82560873,-0.020823736,-0.580905,1.5783334,0.84769773,32.312485,0.33723167,3.5970874,3.800719,8.632558,1.7581012,0.59272385,46.55577,4.2995043,14.721062,0.04779031,0.010951715,0.15605095,2.4456522,1.1019284,0.33249998,0.20265426,0.43400002,0.3782909,-22.388708
590,Surprise,এ কেমন উপহার,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-04-02-03-02-25.wav,30.198565,0.2140241,25.85199,30.688997,35.595585,9.743595,245.85132,161.88564,13.122424,14.133154,0.31652832,1.7249647,0.014859199,0.017328743,0.7456085,0.7307493,9.106689,7.8360353,15.5060625,10.080655,0.21801631,1.9110533,17.204807,0.9289087,6.957188,1.3026522,7.7286305,1.4370744,2.7725613,6.543822,0.015111959,1.0231248,1.2288575,0.93110466,7.069851,0.586875,3.802293,1.675914,21.660442,0.35132706,539.5347,0.33698082,1220.886,0.16569291,-153.49168,-0.52061754,1529.8207,0.22735876,785.82697,0.33459195,-146.31677,-0.5531145,2697.3865,0.08714564,652.42883,0.36048672,-149.50912,-0.50805813,-15.084742,-0.53486085,26.54875,0.36060685,0.019663218,2.9296253,-0.025525969,-0.58843577,0.6499875,0.8049315,36.90147,0.3411083,5.0910354,2.037503,9.114017,1.6582525,-16.667513,-1.2790369,-15.453709,27.002748,-0.036874644,0.005398061,0.032998167,1.7142857,1.1627908,0.2525,0.17297037,0.5825,0.54311025,-29.463816
591,Sad,আমি জানতাম এমন কিছু হবে,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-02-03-25.wav,33.916725,0.10890017,30.032684,34.58016,37.075222,7.0425377,84.29699,72.27225,32.650707,14.95404,1.1388823,1.886956,0.014637768,0.015399811,1.8650523,1.8504145,45.625298,42.324577,39.74206,25.639143,1.0190617,2.1774461,14.13042,1.0480527,2.5493407,4.6948123,7.004985,1.5416499,-2.9929533,-5.415301,0.018923549,1.4705662,1.187217,0.75957566,7.796763,0.5513977,2.3777127,3.8079555,18.334217,0.46744585,558.88165,0.44900846,1150.9104,0.14811938,-143.29836,-0.6076826,1528.4524,0.23299587,802.6646,0.2794312,-128.63498,-0.7023372,2622.4033,0.12989356,679.06226,0.4320677,-132.04378,-0.65115064,-10.448832,-0.61738664,20.522532,0.3363968,0.047328006,0.8825225,-0.0136151165,-1.1089692,2.642153,1.1153269,29.465788,0.41931546,-6.360248,-2.3143594,9.663558,1.7186154,-19.102182,-0.7840757,-6.755976,15.720647,0.004514149,0.002975429,0.025900356,1.9125683,0.83102494,0.45333332,0.026246693,0.545,0.51012254,-16.381384
592,Surprise,এ কেমন উপহার,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-04-02-03-01-25.wav,28.436556,0.17529556,24.883205,27.589851,33.323353,8.440147,239.8947,133.11012,36.076115,5.0648546,0.2903668,1.776583,0.014494927,0.015076625,0.57829446,0.5637995,8.439968,7.0040736,14.902719,9.0162735,0.21964784,2.039623,17.65842,1.1431376,6.240937,1.2689959,7.244464,1.4919562,-2.4117763,-6.751325,0.014871366,0.98925304,1.058988,0.7918503,6.077581,0.7019877,4.3301454,1.9977996,26.212889,0.34015432,504.05698,0.38389385,1322.6382,0.19437698,-147.61653,-0.5660232,1439.5939,0.20200875,978.5507,0.4662007,-145.63754,-0.56139827,2616.5745,0.08870175,852.0756,0.59781027,-149.82301,-0.50300664,-16.392824,-0.5716379,29.859926,0.36729577,0.029532883,2.074827,-0.028194783,-0.5468061,0.6479699,0.8663976,44.33336,0.28162754,2.143266,5.6351976,12.12502,1.3957747,-21.428219,-0.8304333,-7.2276893,15.906518,0.0043929103,0.00274462,0.034843817,1.6713092,1.1299435,0.2625,0.17893784,0.48,0.55612946,-29.53771
593,Angry,আমি জানতাম এমন কিছু হবে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-02-01-25.wav,30.180614,0.12785058,27.667109,31.285034,32.837242,5.1701336,520.96136,243.079,72.86144,70.837975,0.44540802,1.345797,0.014976352,0.06509042,0.933662,0.9186857,19.182503,15.634779,10.526159,4.8319554,0.3665902,1.9275669,19.377193,0.8986916,4.035248,3.1364057,9.745907,1.0376714,1.0081681,26.057474,0.038889904,1.8905346,1.2907865,0.9273099,6.077787,0.90824085,-0.020819893,-502.28702,24.502245,0.43626666,515.66406,0.39335564,1237.2236,0.17953566,-125.93485,-0.7431672,1456.2908,0.18577555,923.8819,0.36895698,-129.4518,-0.67688024,2656.8936,0.10965173,718.9485,0.552956,-133.0099,-0.62512606,-15.415979,-0.32598782,27.173796,0.21645042,0.07182937,0.8446387,-0.02486485,-0.7063328,0.6625134,0.859518,37.986244,0.2716176,3.5217514,3.034296,11.347441,1.0805982,-18.22849,-1.5039229,-4.381589,18.355991,-0.002738628,-5.3327176e-06,0.18833724,2.4038463,1.7031629,0.21714285,0.13100864,0.305,0.42784342,-27.554417
594,Sad,১২ টা বেজে গেছে,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-03-02-01-02-25.wav,35.00185,0.09708294,33.282063,36.44652,37.416016,4.133953,86.52192,47.615555,10.583707,30.868654,1.206011,1.7509414,0.015241701,0.017646845,2.6727772,2.6575356,35.228535,18.337774,46.539944,32.840508,1.0676979,1.904828,12.846059,1.0113379,0.73562443,15.0232525,4.5094423,2.1770551,1.5666469,8.848808,0.019014372,1.1714852,1.1548443,0.9799158,8.497401,0.4244042,6.0030427,1.79718,20.396275,0.34424976,527.40765,0.50664985,1203.7288,0.12402782,-158.9425,-0.50543505,1505.0957,0.16100869,848.7775,0.24416985,-138.23056,-0.635513,2571.9204,0.13912222,757.95404,0.38933375,-140.18723,-0.6073647,-9.809693,-0.5756967,21.273533,0.35218582,0.06372553,0.72039175,-0.014586733,-0.86356026,3.1468527,0.7771223,28.442682,0.33048648,-9.736166,-1.3057507,1.7098545,8.116842,-9.33127,-1.9373521,-6.298565,15.098399,0.0011233606,0.0024704298,0.053646676,2.3648648,0.68728524,0.475,0.255,0.63666666,0.39364395,-15.627077
595,Happy,আমি জানতাম এমন কিছু হবে,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-02-02-25.wav,26.113808,0.108015515,24.205633,26.363071,28.47201,4.2663765,385.71997,240.68452,35.647503,21.024626,0.33697987,1.4717578,0.014726069,0.06736018,0.57432586,0.5595998,6.900937,5.473024,5.810771,2.900445,0.17594849,1.7790205,24.489548,0.91213405,8.362698,1.2208992,8.21852,1.8295002,-3.2099109,-5.1790075,0.01215313,1.7602925,1.178801,0.9312829,6.0257053,0.77211446,1.9097664,9.1685095,28.79863,0.6823977,479.0008,0.25928494,1260.7737,0.1732666,-110.83103,-0.8514174,1389.0497,0.11228548,899.81616,0.37980348,-115.322655,-0.77329695,2686.0017,0.0981431,741.3869,0.577111,-123.02969,-0.6592766,-16.101149,-0.5033074,32.485046,0.2926464,0.039784357,0.82933867,-0.025016503,-0.6930722,0.36694035,1.0227014,45.913235,0.25441682,9.416871,1.4356399,12.8209715,1.5749688,-13.592239,-1.3946984,-4.81497,13.472334,0.019214487,0.0011370666,0.009117662,2.0050125,1.0152285,0.45499998,0.20402206,0.406,0.47119418,-30.56327
596,Happy,আমি জানতাম এমন কিছু হবে,3rd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-02-03-25.wav,26.207745,0.06921554,24.263477,26.201908,28.034817,3.7713394,311.09308,260.00134,19.291414,24.177996,0.254124,1.3562815,0.014590561,0.042837262,0.4620464,0.44745585,5.228194,3.893835,4.9269414,2.270015,0.12531051,1.551249,24.33869,0.9610603,10.481316,0.9614085,8.197533,1.698478,-0.9848781,-18.470106,0.013344408,1.5857207,0.910297,0.7323957,6.6697135,0.38026878,3.1444216,1.6885663,36.528965,0.31993416,475.49008,0.23870699,1316.0946,0.17563017,-115.97466,-0.80457526,1383.7373,0.098949194,870.74695,0.20991276,-121.20436,-0.7197261,2736.3672,0.08967523,837.75275,0.5681813,-130.05885,-0.59678864,-17.904507,-0.4429009,35.834396,0.3025007,0.03433798,0.86059207,-0.02791579,-0.7127601,0.26624683,0.82086504,47.67185,0.2697035,13.419491,0.93180263,11.899619,1.5924654,-11.343617,-1.9725107,-5.4443283,14.877958,0.011245381,0.0022694848,0.0138367405,2.2332509,1.0050251,0.435,0.20910524,0.42999998,0.464801,-33.91225
597,Angry,আমি জানতাম এমন কিছু হবে,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-02-02-25.wav,30.278458,0.13223675,28.268785,31.118135,32.785194,4.516409,252.01228,114.31981,50.35089,33.595383,0.47144324,1.581877,0.014856035,0.045589477,0.88274163,0.8678856,17.792383,17.734419,16.068554,12.918216,0.331534,1.9142268,20.126272,0.8713796,1.8028585,6.745051,8.163759,1.3741086,-0.4435402,-58.519573,0.027930908,2.4101882,1.3186574,1.004737,5.7771425,0.85208565,0.5087876,12.275594,24.71777,0.28092915,441.73132,0.35439068,1298.4628,0.16939539,-117.24444,-0.82576036,1381.2294,0.1560712,930.62646,0.27830312,-119.35693,-0.76134837,2506.2297,0.08801524,802.6026,0.44981247,-123.6083,-0.694948,-13.739051,-0.47786865,24.044123,0.3198346,0.08404493,0.76128435,-0.023138877,-0.7667733,0.6983906,1.1364745,37.15247,0.27766606,-1.4624377,-9.498015,11.328322,1.3321064,-14.29832,-2.0814636,-4.6006866,16.005358,0.013893667,-0.0011470376,0.059162356,2.4570026,1.4925374,0.28166667,0.17808396,0.36499998,0.47811258,-27.422838
598,Happy,১২ টা বেজে গেছে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-01-01-25.wav,26.355015,0.11454878,25.157784,27.128157,28.331745,3.1739616,166.28288,183.68597,23.190224,16.282448,0.3392456,1.7779458,0.01501769,0.015736684,0.6297269,0.6147092,8.487836,5.0933576,11.931703,6.501424,0.31466854,1.9486582,18.844906,1.0049429,9.897369,0.7955969,9.487161,1.2563362,5.224608,1.870693,0.018823048,1.3484869,1.0572876,0.7149039,6.068289,0.6568609,2.8350408,4.115829,33.143044,0.334734,476.00815,0.35573626,1238.147,0.1562164,-137.35718,-0.6480221,1496.253,0.15888707,977.9234,0.42309168,-143.23393,-0.56417793,2518.2432,0.15406641,1217.8223,0.43941098,-147.06561,-0.51262635,-21.88171,-0.3493369,35.91472,0.21923459,0.010883691,4.00338,-0.030110914,-0.44447264,0.8582583,0.8818197,43.22311,0.22538145,16.0205,0.61541265,18.724977,0.87896955,0.5207767,28.315239,-7.1471386,16.953957,0.0006089897,0.0026123566,0.045233805,1.7326733,0.7518797,0.4333333,0.11953614,0.655,0.59583974,-25.395832
599,Happy,এ কেমন উপহার,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-03-02-25.wav,27.179728,0.15119034,24.626938,26.472908,30.844244,6.217306,205.34366,163.53568,18.822378,17.208223,0.18535689,1.5532686,0.014651301,0.015476984,0.41124085,0.39658955,4.7662396,4.350397,5.848856,3.7129202,0.13017741,2.334301,21.780983,1.0441397,8.173426,1.1629057,5.2550635,2.5108557,1.3289618,13.943945,0.015733121,0.87600636,1.1193881,0.95378256,5.6941423,0.8278436,3.581089,1.3325448,37.26555,0.37018168,528.1735,0.3056976,1365.717,0.17991287,-137.99263,-0.644411,1433.3604,0.15053211,948.098,0.25678194,-141.74307,-0.58228993,2715.558,0.10821855,958.20844,0.4182763,-148.57884,-0.49241272,-18.100626,-0.46944883,38.233063,0.3273161,0.036066175,1.2226474,-0.040133774,-0.4484146,0.37903243,1.1802244,51.087578,0.24163304,11.002824,1.3209387,2.9995444,6.51448,-16.716528,-0.9994239,-6.934258,16.997389,-0.0035201143,0.005389318,0.009009617,1.5576323,0.9493671,0.34,0.1451436,0.5175,0.5097242,-34.736828
600,Angry,১২ টা বেজে গেছে,1st Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-01-01-25.wav,29.6011,0.1894919,25.729761,31.461996,34.065357,8.335596,84.04998,39.839493,44.446358,29.016531,0.7421039,1.5690265,0.002869245,0.006815426,1.6834247,1.6805555,23.107878,10.822408,30.05734,15.866645,0.6632037,1.6221784,10.987879,2.0581791,10.844789,0.9930621,-1.8337672,-8.496535,14.170905,1.5771549,0.036695343,3.1123183,1.3774635,0.7269346,6.4775357,0.7452905,4.1684837,6.285118,23.419004,0.81636137,444.52042,0.40256414,1226.801,0.13529396,-124.60385,-0.7691484,1453.075,0.14286907,896.47174,0.24818154,-122.97744,-0.72774225,2504.5737,0.11845503,768.7212,0.37056097,-125.76181,-0.6855284,-16.782944,-0.54633564,28.584242,0.35137784,0.07987182,0.6331899,-0.020531358,-0.49028555,1.4554585,0.7998344,34.405125,0.3046165,6.4138618,2.1577177,8.698705,1.8618203,0.9388179,28.453873,0.0836439,8.012868,0.03268259,0.011249469,0.091313,2.2857144,0.86956525,0.48,0.4280187,0.48499998,0.4569737,-20.593105
601,Happy,১২ টা বেজে গেছে,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-02-01-01-02-25.wav,27.337343,0.049944196,26.243511,27.549885,28.405096,2.1615849,157.98196,173.94592,16.546038,15.158339,0.39955598,1.5326172,0.015802877,0.017519906,0.73104024,0.7152374,8.678406,6.3975873,12.164517,6.69618,0.2771351,1.8017496,22.854742,0.8406608,9.857423,0.96163696,10.145641,1.1477262,5.2975097,2.6346083,0.017078748,1.1240091,1.1249107,0.8494025,7.04999,0.36304232,0.19412136,26.05798,34.336994,0.29241374,467.7312,0.29923493,1256.0734,0.16469258,-125.86563,-0.74211204,1447.6495,0.13971435,921.69446,0.2443236,-132.06587,-0.6449346,2545.6853,0.11500598,941.87885,0.29174402,-137.77052,-0.56677,-21.478106,-0.372555,35.62193,0.22590984,0.032068085,1.14471,-0.03177581,-0.36493054,0.6661487,0.9547351,44.66553,0.19438055,12.559874,1.0589641,17.874691,0.7221598,-1.0276484,-18.9812,-8.795,19.394323,-0.010482856,0.0013573031,0.035594136,2.0348837,0.887574,0.42999998,0.15577762,0.505,0.41294673,-26.63683
602,Angry,১২ টা বেজে গেছে,2nd Repetition,25,Male,/kaggle/input/beasc-dataset/t9h6p943xy-2/BEASC Dataset/Actor 25/03-01-01-01-01-02-25.wav,31.873953,0.0926346,29.71899,32.172443,34.613224,4.8942337,157.8795,134.9224,25.435287,19.377472,0.7417976,1.5399269,0.0028637573,0.0266894,1.6287855,1.6259217,29.52766,24.457594,28.942389,13.138143,0.66848505,1.6192814,9.212345,2.2829714,3.1568122,5.4327197,-2.5813909,-5.386968,19.398197,1.5020905,0.03552988,1.758958,1.3976467,0.94759065,6.999517,0.54431415,7.170947,1.5037419,26.86983,0.40319,464.23303,0.40433216,1191.9064,0.17955641,-127.58426,-0.75012887,1480.0408,0.1554245,867.6218,0.3159133,-127.86147,-0.6952935,2557.2395,0.124348395,757.3372,0.38214105,-130.05827,-0.66312045,-14.936887,-0.49047434,26.626165,0.3257619,0.081025176,0.7724478,-0.019113086,-0.4536004,1.593278,0.7555604,32.014767,0.26195398,2.1259155,6.405723,7.574989,1.8684095,-0.6308272,-42.9064,5.378833,12.734811,0.046262216,0.010912135,0.070621945,2.7700832,0.84269667,0.4633333,0.1271045,0.6966666,0.4027682,-21.310024
