Unnamed: 0,SpeakerID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
310,3,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b10Ec.wav,03b10Ec.wav,male,31,29.257269,0.09190356,26.654964,29.71695,31.640564,4.9855995,51.591816,37.84959,32.872574,11.617488,1.1172324,0.6425156,0.5096073,1.0560184,1.6282775,1.1186702,14.12172,7.8710413,17.471329,11.345207,0.57594866,0.8972271,19.901592,0.86731076,6.6570377,2.0400114,19.51257,0.97733784,3.3805308,3.4445207,0.01813601,0.80372274,1.0431331,0.9989816,6.9427905,0.2928533,7.3351307,0.88869154,25.294197,0.37711993,574.00446,0.41450647,1277.7275,0.16775724,-64.5227,-1.2916863,1630.0059,0.14584962,941.77045,0.374692,-71.75284,-1.0531387,2660.5554,0.106177226,914.7309,0.27190137,-73.459,-1.0170535,-14.065309,-0.5588138,21.999626,0.40055433,0.020926142,1.2674112,-0.017097222,-0.79567856,0.63564676,0.74108845,26.499052,0.4637371,7.6304326,1.8463807,23.51501,0.8510005,3.763224,3.248293,-5.2627883,13.709722,-0.0015096937,0.0055533783,0.45601717,3.448276,3.1948884,0.21499999,0.24327967,0.08555555,0.050796133,-16.450108,/content/emodb_wav//03b10Ec.wav,1
311,14,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a01Aa.wav,14a01Aa.wav,female,35,36.29408,0.06477963,34.099216,36.606308,38.45011,4.350895,23.670801,13.57416,167.96303,249.05849,1.0579612,0.678719,0.39027566,1.0358925,1.6869264,1.2966506,23.750858,12.354935,18.063648,8.295789,0.6644935,0.87083256,11.393819,1.4972674,5.025956,2.3654258,9.569279,1.2607111,-3.3772824,-3.2236872,0.025885122,0.82274795,0.990072,0.6743161,8.520009,0.37863863,12.864039,0.90322226,21.949907,0.25303292,638.9812,0.28549352,1384.0479,0.11503603,-119.99949,-0.73060316,1664.6014,0.12944707,1076.5275,0.33178398,-114.003716,-0.7213316,2757.2695,0.06332459,876.0813,0.31019622,-116.133675,-0.6885652,-14.008095,-0.5815924,24.277285,0.36404154,0.02784494,1.0308294,-0.010362167,-1.2531918,0.89817846,0.7042457,21.770412,0.4418319,4.823102,2.0478513,13.190893,0.89835393,-9.971457,-0.92867935,-3.9756243,14.036733,-0.013579452,0.009798093,0.48746943,4.605263,3.4013608,0.136,0.049234133,0.11333333,0.06446359,-16.413034,/content/emodb_wav//14a01Aa.wav,2
314,16,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a05Fc.wav,16a05Fc.wav,female,31,42.582546,0.08839926,39.61786,42.826157,45.28496,5.667103,106.46307,161.75658,62.728397,48.961544,0.9944383,0.75949717,0.32543567,0.9010854,1.5631373,1.2377017,16.980217,8.674787,17.765537,8.936694,0.48114607,1.0629709,-0.16605075,-109.287964,-10.229876,-1.884215,8.6240425,1.957397,-22.350191,-0.93807304,0.024008352,1.172821,1.1332204,0.7054752,7.196217,0.53621167,7.9392056,1.0335088,7.8532453,1.4275726,822.6135,0.34074628,1230.2787,0.26217997,-76.25432,-1.1250803,1792.0286,0.12931317,1072.148,0.40569693,-63.32384,-1.2236911,2761.3435,0.086569294,977.81635,0.26852858,-62.13594,-1.2530365,-3.0124905,-3.3076532,11.090352,0.95414734,0.06335612,0.46729705,-0.001577641,-11.880493,0.59919435,0.9133543,3.9424388,3.6897326,-16.27897,-1.1449165,6.783286,2.7795243,-29.896585,-0.6179718,3.0053754,6.2700143,0.0122391125,0.016259193,0.18371941,5.277778,3.0985916,0.22727272,0.27062523,0.068333335,0.03531603,-21.037933,/content/emodb_wav//16a05Fc.wav,3
318,16,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a04Ab.wav,16a04Ab.wav,female,31,40.958553,0.050262276,40.00276,41.871788,42.453392,2.4506302,54.60848,38.142998,28.164598,18.158712,1.2481267,0.7106287,0.5867031,0.9880553,1.9829253,1.3962221,16.353025,8.834847,20.791773,8.836431,0.6566416,1.1777176,6.559531,1.9566802,-6.1902575,-3.6206884,4.314737,3.4127178,-18.565449,-0.76923335,0.029291794,1.364034,1.0176849,0.64677894,8.998514,0.43907475,6.8403525,1.0128499,10.113417,0.7760213,818.47125,0.30914232,1311.6892,0.27014074,-67.67536,-1.1669667,1821.3784,0.16140975,1094.968,0.440879,-54.65359,-1.2413304,2772.4187,0.07683674,1061.6537,0.2462223,-56.278572,-1.1787528,-6.4973817,-1.4817922,16.355616,0.5753168,0.033527516,0.6611263,-0.006454447,-1.9460094,0.7599049,1.1097139,9.063346,1.3464588,-11.404547,-1.9439442,1.5044363,10.104426,-23.346474,-0.48608428,-4.130563,13.013672,0.009015224,0.0067703356,0.40282464,5.4421773,4.255319,0.17666666,0.11025223,0.044,0.013564659,-18.37311,/content/emodb_wav//16a04Ab.wav,2
319,15,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a05Na.wav,15a05Na.wav,male,25,23.638016,0.10993219,21.573719,24.502583,25.357836,3.7841167,26.083199,30.307074,25.288977,17.654871,0.71626765,0.7578838,0.25956807,0.65439636,1.0304973,0.7709292,12.537228,8.011324,14.811777,9.541128,0.34639087,0.72608054,15.960838,1.2964383,9.397659,1.4534314,24.333069,0.7155653,1.0996636,11.377656,0.026650393,0.7323395,1.346536,0.88818276,4.5138097,0.5331636,3.5354447,1.1610731,23.100636,0.37273276,642.27655,0.3832865,1299.1859,0.14481197,-101.1187,-0.8708973,1723.011,0.16408558,1016.29236,0.3300557,-108.62485,-0.7470226,2688.5989,0.10086408,886.3516,0.2759622,-108.265366,-0.75249755,-17.334007,-0.48590052,24.347181,0.39378712,-0.009194781,-2.7114182,-0.010427458,-1.5873276,0.41771394,0.5782341,29.766882,0.29723534,9.765165,1.4786271,32.02044,0.5349068,1.202207,10.868629,-6.300467,15.28792,-0.024558762,0.011633772,0.28124335,5.144695,3.5947714,0.13818182,0.1971533,0.11818182,0.04448047,-21.55046,/content/emodb_wav//15a05Na.wav,4
323,12,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b03Ta.wav,12b03Ta.wav,male,30,24.241556,0.0892935,23.04953,24.259476,25.601477,2.5519466,186.03075,299.95786,38.17637,32.44418,0.64767075,0.7595367,0.11634618,0.63524497,0.9806458,0.8642996,13.070478,7.3479824,10.986372,9.718286,0.4010159,0.73583335,24.02911,0.56983346,12.366681,0.7615181,12.49571,1.2171199,-3.1472223,-3.5669248,0.021928586,0.83412975,1.0890126,0.8152215,5.4514155,0.3759182,5.307523,0.4997357,27.979399,0.21996823,604.64124,0.3665559,1352.3751,0.13383855,-125.21386,-0.69394433,1654.4941,0.22088285,1019.3899,0.24098216,-129.93097,-0.62596905,2791.558,0.115809,922.9483,0.48360556,-132.27455,-0.5920665,-19.332216,-0.36685887,29.006063,0.19639747,-0.027329642,-0.5052612,-0.026026716,-0.5698957,0.5436045,0.49379012,35.60501,0.18101409,14.649817,0.6172512,16.158787,0.8642361,-5.4556313,-1.9184662,-18.892918,30.861118,-0.043022543,-0.0019380968,0.3110478,4.180602,2.866779,0.13235293,0.12071012,0.206875,0.31671593,-20.155748,/content/emodb_wav//12b03Ta.wav,5
324,9,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09b02Na.wav,09b02Na.wav,female,21,30.939074,0.07072775,29.019173,30.487394,32.123375,3.1042023,55.899796,42.799713,18.139278,7.9762216,1.0978544,0.6278912,0.5476063,0.9959192,1.5043843,0.956778,19.257435,8.980741,15.496882,10.101872,0.6828813,0.62416285,24.322458,0.7998585,10.474525,1.6272886,17.409876,0.95964664,-4.7390556,-3.4755244,0.018481439,1.0419874,1.2643162,0.9227078,8.0544405,0.27479637,7.4741745,0.8314717,30.107912,0.29411477,641.7922,0.31903234,1419.6592,0.1530444,-85.82979,-1.014198,1702.748,0.13148786,1041.998,0.30664706,-93.10424,-0.85822356,2815.6562,0.09956312,908.05865,0.4680974,-97.1423,-0.7865153,-15.907925,-0.58371866,27.347733,0.38332963,0.010924529,1.7475927,-0.01933673,-0.8516888,0.78785557,0.47590324,32.875237,0.4167429,8.964958,2.0486422,22.480045,0.79127276,-10.78249,-1.3810208,-11.637346,21.921734,-0.027198818,0.005145916,0.55026597,7.0631967,3.409091,0.1711111,0.16481939,0.099999994,0.07164728,-15.258986,/content/emodb_wav//09b02Na.wav,4
325,8,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b10Nc.wav,08b10Nc.wav,female,34,32.885807,0.120735645,28.430315,34.09558,35.888573,7.4582577,29.926292,12.026818,31.259829,20.961933,0.79284656,0.7291849,0.32586634,0.66371953,1.1086513,0.78278494,17.05283,11.262564,18.979479,12.090005,0.49236318,0.9303218,21.842916,0.74303144,17.146772,0.80899584,17.537735,0.97680235,4.178361,3.317115,0.021363132,1.1637484,0.95788795,0.88486445,9.189539,0.20430814,14.400745,0.74281186,29.991276,0.35280442,565.318,0.32407418,1384.5424,0.16477215,-72.22468,-1.1266608,1672.9536,0.122376665,1020.13184,0.2481802,-80.50345,-0.8991156,2709.0547,0.07588653,921.21155,0.36033615,-81.71376,-0.8739595,-19.501068,-0.474816,28.042109,0.4067584,0.011114324,3.0026145,-0.015694302,-0.5763391,0.5319396,0.83069646,27.090206,0.49847814,18.19364,0.8107197,18.081749,1.0285596,2.5604749,5.7478485,-15.671374,24.576813,-0.026942324,0.0042103375,0.43779674,4.661017,3.4632034,0.19375,0.1654492,0.0725,0.037666295,-18.350641,/content/emodb_wav//08b10Nc.wav,4
326,15,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b02Tc.wav,15b02Tc.wav,male,25,22.998854,0.060314644,21.680325,22.88875,24.278648,2.5983238,46.50137,48.671543,16.13567,13.6734295,0.9539023,0.6239102,0.4275747,0.9132353,1.3699956,0.9424209,17.401178,12.399745,18.010149,12.464593,0.6918216,0.6597623,17.298702,0.96037126,15.19095,0.73979294,22.136667,0.7944898,6.986112,2.1320574,0.021563483,0.92995286,1.0214645,0.8036338,5.6161323,0.23620796,9.599289,0.49298126,28.233143,0.30418888,701.9928,0.3906673,1241.275,0.16048996,-111.32678,-0.7710835,1800.3741,0.17451467,974.9274,0.27201283,-116.00949,-0.6908126,2818.0793,0.12692595,867.11487,0.27562928,-116.59679,-0.6809143,-20.316168,-0.3745349,28.433607,0.25841966,-0.04785523,-0.4600034,-0.0099614,-1.6014298,0.7904939,0.4164462,27.635553,0.34833735,16.722973,0.6610744,28.811125,0.55949557,8.653295,1.8774711,-13.87457,23.266163,-0.04986786,0.008632157,0.6045603,5.670103,2.6109662,0.18399999,0.13139254,0.16181818,0.14702,-14.068757,/content/emodb_wav//15b02Tc.wav,5
328,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a04Wb.wav,14a04Wb.wav,female,35,40.5432,0.09076616,38.127117,41.85496,43.41423,5.287113,26.85533,18.851948,40.140167,27.519588,1.247861,0.89879215,0.37317282,0.7108779,2.4799485,2.1067758,18.874556,11.056192,25.347937,15.869842,0.8130152,1.1344075,9.820874,1.2453582,-7.1871185,-2.7820706,2.9529703,5.839997,-20.894176,-0.8750879,0.030900808,1.0447211,1.1002942,0.74339205,6.656893,0.59679604,3.7117257,2.5718536,10.299899,1.0523076,901.81915,0.27391446,1355.4268,0.25730613,-63.14716,-1.2518822,1868.9794,0.1305547,1051.9884,0.26862645,-55.468403,-1.2778805,2868.729,0.079130605,1038.3715,0.33828714,-57.32478,-1.2071978,-6.408958,-1.4267557,16.869572,0.5060718,0.05540935,0.42649215,-0.0008425419,-19.582838,0.9602759,1.0246925,8.927402,1.4150119,-11.848478,-1.653072,0.24047458,74.22491,-25.499868,-0.6759497,-13.400259,22.042732,0.026478946,-0.0017846968,0.414129,5.2325583,4.191617,0.17571428,0.13552618,0.03625,0.014947825,-17.267345,/content/emodb_wav//14a04Wb.wav,0
330,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a02Ea.wav,14a02Ea.wav,female,35,34.616516,0.08710565,33.33994,34.647568,37.12308,3.783142,122.4161,137.85114,31.943867,30.417711,0.79410887,0.7937016,0.30123937,0.6731068,1.1338758,0.8326365,13.649496,7.2736187,10.459042,6.249434,0.38281566,1.2028544,14.832462,0.9927764,7.2361,1.981677,9.787082,1.9093566,0.3133764,49.03978,0.017398559,1.1284217,0.92397535,1.1172512,7.4614754,0.54597515,12.170677,0.94595146,23.291893,0.43513417,521.816,0.38930684,1356.1335,0.18309912,-127.3492,-0.7044653,1586.5826,0.16835241,977.8869,0.34528998,-117.68615,-0.72552717,2660.0447,0.06874123,961.10516,0.38895682,-120.269585,-0.6867706,-12.402328,-0.74442834,24.059063,0.41083506,0.044201266,0.73157305,-0.004244675,-2.874354,0.55195385,1.0026896,21.4976,0.5760917,7.0267553,2.302039,11.916098,1.6762676,-5.935154,-3.1360407,-9.60752,20.308216,-0.0052690757,0.009183268,0.253807,3.937008,2.811245,0.15428571,0.11794152,0.1575,0.08870598,-20.38662,/content/emodb_wav//14a02Ea.wav,1
331,15,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b01Ec.wav,15b01Ec.wav,male,25,29.653082,0.14574057,24.210705,30.028965,32.898857,8.688152,86.121445,85.64548,63.70605,69.51571,1.3561664,0.59727263,0.49465585,1.3704188,2.1100428,1.615387,19.727163,12.379343,18.258976,11.232155,0.8024245,0.6591004,5.865538,3.7915277,11.057475,1.1246475,19.443613,0.8555184,10.5854,1.3247546,0.027394665,0.8439187,1.3163737,0.8057523,5.4308605,0.40332556,7.5638885,1.3416474,19.525194,0.37808472,575.62384,0.49630618,1223.3279,0.24067692,-114.27035,-0.79817444,1648.3639,0.1434918,810.88257,0.29763237,-115.40617,-0.72953135,2623.4783,0.09801881,808.5257,0.23533827,-114.54031,-0.7417695,-11.336584,-0.62688625,17.447319,0.3808463,0.01391481,2.0619617,-0.0100174565,-1.0959343,0.9740345,0.48006824,18.483511,0.62955695,9.735529,1.3333367,25.729486,0.71592516,13.218241,1.1189498,-0.8447107,8.334188,-0.014949949,0.0072878944,0.68636435,5.743243,3.7800689,0.11545455,0.07315781,0.12727273,0.103140764,-15.859681,/content/emodb_wav//15b01Ec.wav,1
332,9,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a07Ta.wav,09a07Ta.wav,female,21,31.639843,0.056173522,30.192928,32.172287,33.11341,2.9204826,50.748642,59.05725,36.13608,44.319237,1.1184803,0.5501592,0.5613948,1.1551774,1.578654,1.0172592,22.786615,15.369529,18.244637,14.224914,0.9540705,0.623245,18.710056,1.096059,12.500951,0.92343557,22.301107,0.63906825,11.108204,1.024578,0.02665593,1.4606087,1.0926417,0.9524758,9.786314,0.19060114,14.2221985,0.51946664,28.964575,0.20697306,819.17035,0.34143347,1454.9983,0.20225972,-108.979866,-0.76781845,1856.7404,0.17109345,1132.3242,0.26135224,-112.034164,-0.69969136,2975.1545,0.09674871,944.9064,0.35004312,-114.371445,-0.6663608,-22.523558,-0.2850413,34.41236,0.21345596,-0.04423729,-0.4712823,-0.0044037737,-2.5192397,0.8668737,0.5051702,32.631474,0.2689539,12.99129,0.85554016,28.98863,0.36660284,12.626267,0.80994016,-12.01115,20.37474,-0.053013515,0.00080073567,1.0963805,6.0606065,2.5906737,0.19799998,0.08084553,0.13833332,0.08571594,-12.142291,/content/emodb_wav//09a07Ta.wav,5
334,15,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b02Aa.wav,15b02Aa.wav,male,25,32.74183,0.09125165,30.64798,32.944702,35.577847,4.929867,52.32338,20.094831,32.313866,23.24216,1.1401439,0.73127574,0.44534457,1.0272726,1.6650449,1.2197003,21.39848,13.934235,24.918898,12.844218,0.6864985,0.8466419,13.209207,1.228273,8.240181,1.7788838,13.561138,1.1807125,-2.0986414,-7.7374835,0.035388123,1.0070516,1.2068801,0.8020268,5.7280607,0.47514182,9.330062,0.9625555,17.812443,0.57916325,715.10016,0.40865478,1230.0566,0.19318208,-98.5945,-0.88696307,1769.7676,0.19191746,875.9766,0.24702966,-90.61097,-0.92129195,2797.2307,0.12045088,865.34674,0.38662478,-91.91359,-0.8961985,-9.361468,-0.8524885,17.45574,0.43961024,0.035206575,0.8552365,-0.0088364715,-2.0937843,0.9093466,0.641326,20.282965,0.56746066,3.506666,4.391881,16.231417,1.1032612,-7.561438,-2.162953,-8.016302,16.711187,-0.020565746,0.012795059,0.38336885,5.423729,3.448276,0.166,0.09478396,0.102,0.052497618,-17.50551,/content/emodb_wav//15b02Aa.wav,2
335,8,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b03Tc.wav,08b03Tc.wav,female,34,28.391016,0.12835422,27.512238,28.952188,30.213238,2.7010002,234.14738,367.33777,107.37175,80.95662,0.56842905,0.8923072,0.108202435,0.36821094,1.0871654,0.9789629,13.303958,9.131316,10.172292,6.9868484,0.5057986,0.8020831,17.499887,0.7950711,16.253328,0.6795582,12.30732,0.8699119,11.063253,1.0204346,0.065596364,1.7037417,1.1799392,0.8918444,7.5762362,0.2989768,12.832676,0.6314937,32.89896,0.3029583,708.22046,0.35863292,1410.4099,0.122374296,-156.57892,-0.4710332,1760.9857,0.16764499,1145.0747,0.229045,-156.94284,-0.44606104,2872.8547,0.10063822,991.77826,0.32645005,-158.39594,-0.4265459,-23.466972,-0.40359247,35.064568,0.2631211,-0.038903255,-0.6741425,-0.015061816,-0.9027479,0.8079031,0.48193532,31.622139,0.27668023,23.40894,0.49186662,12.241391,1.2130325,15.992211,0.69644856,-21.872005,33.560978,-0.05940714,0.0044913194,0.39898825,3.3482144,2.0202022,0.12166667,0.08983008,0.3522222,0.42123568,-17.745945,/content/emodb_wav//08b03Tc.wav,5
336,3,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b01Fa.wav,03b01Fa.wav,male,31,35.230785,0.101639345,32.665047,35.188545,37.00737,4.3423233,89.266205,46.95548,19.82174,16.02635,1.1400981,0.67892206,0.33386382,1.1136519,1.7205331,1.3866693,19.816696,10.393047,19.509035,9.515195,0.7966526,0.8547516,12.687298,1.4707329,6.6919913,1.4697933,17.543186,0.97247064,-0.6445369,-20.195063,0.02017095,0.82170445,1.5594339,0.8085449,8.495061,0.34050265,13.173403,0.6639906,17.52876,0.5151577,610.5695,0.40914226,1251.5737,0.17837691,-108.528046,-0.7733496,1704.1753,0.1534645,885.9216,0.33204573,-99.87559,-0.77027416,2711.2915,0.10625053,917.5856,0.20793681,-99.61255,-0.77367675,-12.878157,-0.64488536,20.619347,0.48296535,0.026422175,1.2300171,-0.009786468,-1.412718,0.92554337,0.7404515,19.629532,0.6039339,6.203629,1.5058987,21.329304,0.83241963,-0.85509723,-14.998741,-6.6099944,15.029517,-0.00469064,-0.00027014158,0.6780243,5.531915,5.2173915,0.1025,0.079280615,0.067499995,0.046390552,-15.522479,/content/emodb_wav//03b01Fa.wav,3
337,15,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b02Wa.wav,15b02Wa.wav,male,25,33.282856,0.123710155,31.0164,33.92297,36.145462,5.1290627,41.290157,16.69612,20.341852,26.969324,1.1385041,0.84279954,0.4359079,0.8639032,1.7231426,1.2872348,17.937399,7.9883165,23.688633,11.035192,0.6746568,1.067812,10.659521,1.2971883,2.3180587,7.8088875,5.7630515,3.4183173,-6.241114,-3.2544448,0.027741149,0.8152789,1.4620445,0.698753,4.3456836,0.65016437,7.5711102,1.2968549,14.158687,0.6152442,695.5284,0.39462224,1201.8091,0.1874187,-72.637115,-1.2062936,1742.3138,0.17040339,932.5883,0.3616137,-68.22748,-1.1870887,2721.8083,0.111419134,891.8817,0.30986866,-69.58435,-1.1439617,-5.831116,-1.3670542,14.495183,0.48374507,0.038922697,0.92733896,-0.005153606,-4.344583,0.8387076,0.92334175,13.915116,0.77638984,-1.3465303,-14.227131,5.327392,4.054036,-11.835925,-1.7188255,-5.958975,15.225467,-0.008847944,0.012718191,0.32656586,5.090909,3.3333333,0.20111111,0.17432053,0.07666666,0.031269435,-18.29329,/content/emodb_wav//15b02Wa.wav,0
338,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b01Wa.wav,16b01Wa.wav,female,31,36.562775,0.102001466,33.906403,36.665,39.457813,5.5514107,89.35574,68.41838,28.926575,9.281483,1.182286,0.74851716,0.35428697,0.9440791,2.0432909,1.689004,25.893953,13.596823,26.260708,16.60567,0.57682717,0.8088808,4.5882463,3.636873,-0.6159517,-23.719257,21.71995,0.75857705,-17.388887,-1.0583917,0.020744985,1.3154275,1.2540404,0.7292464,6.227115,0.47139746,10.8497305,1.0548353,10.914195,0.840888,696.1543,0.48541924,1249.1996,0.25783336,-90.884346,-0.9641273,1777.821,0.15751603,890.1433,0.46449882,-75.83698,-1.0662829,2775.2336,0.09398278,992.30707,0.29918578,-73.556816,-1.1225295,-4.5269036,-1.668772,10.795338,0.6960232,0.05588707,0.48382664,-0.011110439,-1.3200184,0.7201321,0.65559036,9.55144,1.1376398,-4.6986365,-3.2442932,24.325659,0.69426024,-24.944078,-0.6857176,-1.1099503,8.754646,0.0025481358,0.011400663,0.318876,5.019305,3.937008,0.161,0.08466995,0.070999995,0.041821044,-19.699753,/content/emodb_wav//16b01Wa.wav,0
340,16,sadness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a07Td.wav,16a07Td.wav,female,31,33.71494,0.19549201,31.267918,31.91244,33.03331,1.7653923,334.20297,379.84296,85.54001,0.3932762,0.6298916,0.73448485,0.19058292,0.49997768,1.022856,0.83227307,17.015043,18.680176,10.0632715,9.133214,0.3177956,0.8473504,6.9794483,2.430503,9.97777,1.0502269,19.144684,0.625167,7.374248,0.9330398,0.018151622,0.9225735,1.072821,0.71608275,9.283323,0.36191812,6.9687853,1.0377489,15.438843,0.69252145,806.4911,0.32605177,1255.5319,0.2640343,-151.00523,-0.4983556,1895.9374,0.16365498,1108.9144,0.3023086,-142.55649,-0.5410219,2907.3357,0.11408467,1090.3811,0.38689613,-141.47824,-0.54473805,-17.21688,-0.76841515,26.643568,0.52197355,-0.032323863,-0.322579,-0.0035738829,-2.9853034,0.4703512,0.56541294,20.01343,0.75745344,13.638665,0.85881305,29.42443,0.31549153,8.727652,0.7182415,-6.426753,16.255688,-0.03735053,0.012164381,0.2405082,2.695418,2.1857924,0.15124999,0.091983356,0.28375,0.33763653,-19.667849,/content/emodb_wav//16a07Td.wav,5
341,15,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a07Fa.wav,15a07Fa.wav,male,25,37.33091,0.20232686,32.474396,38.927937,41.161983,8.687588,33.87194,25.834665,108.74215,1.6709518,1.1081707,0.846266,0.3062251,0.8328805,1.7198598,1.4136348,19.518055,12.355299,24.160315,11.509163,0.589062,0.9661548,7.621913,2.229887,0.38145867,43.49852,8.471877,2.460537,-1.4996275,-13.446269,0.01853959,1.0116618,1.1529794,0.7926259,7.0428567,0.62454593,9.658507,0.8662502,13.732177,0.7113176,847.29694,0.39595285,1151.1396,0.23546286,-71.33005,-1.1589389,1871.9376,0.16344348,1016.144,0.40426567,-61.540623,-1.2084644,2844.0225,0.10066099,984.85864,0.3525547,-62.95536,-1.1673914,-6.963857,-1.3628107,14.79189,0.5423409,0.03614441,0.99219143,-0.0025475537,-5.492089,0.6789677,0.86094815,10.412186,1.4857876,-3.5756285,-4.7537184,5.680568,3.9877234,-4.6613393,-4.6908784,-6.153988,14.620956,0.0076424517,0.015098589,0.41257274,4.6153846,4.2105265,0.16624999,0.09109576,0.04875,0.018328598,-17.922592,/content/emodb_wav//15a07Fa.wav,3
